X,Y,OBJECTID,TLIGHTS_,TLIGHTS_ID,SITE_NO,SITE_NAME,SITE_TYPE,DIRECTORY,DIR_REF,D_ADDED,D_TOWNS,D_EDITED,D_REMOVED,LINK_MODE,STATUS,COMMENTS,MULTI,UFI,ARC_UFI
2511521.405299996491522,2403948.830896703526378,46641,,,476,STEPHENSONS NR SIMPSON,POS,,,,,,,,OPERATIONAL,,,,
2515741.191799995023757,2403474.030196702107787,46642,,,477,CAPITAL NR WESTLANDS,POS,,,,,,,,OPERATIONAL,,,,
2494829.142600001301616,2418788.628096714615822,46643,,,4113,GAFFNEY NR LANDELLS,POS,,,,,,,,OPERATIONAL,,,,
2495222.476400005631149,2418735.589096710085869,46644,,,4114,GAFFNEY/DERBY,INT,,,,,,,,OPERATIONAL,,,,
2497167.548600004054606,2418516.390596712008119,46645,,,4116,MURRAY/CHAMP,INT,,,,,,,,OPERATIONAL,,,,
2497546.951499999966,2418384.328496709465981,46646,,,4117,MURRAY/NEWLANDS,INT,,,,,,,,OPERATIONAL,,,,
2497811.11240000417456,2418373.969096709042788,46647,,,4118,MURRAY NR COBURG POOL,POS,,,,,,,,OPERATIONAL,,,,
2498493.417900003492832,2418330.280696708709002,46648,,,4119,MURRAY/ELIZABETH,INT,,,,,,,,OPERATIONAL,"Bluetooth,RLC,SAFECAM,SRLC",,,
2497086.944500001613051,2418129.917496712878346,46649,,,4121,SYDNEY/O'HEA,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2494345.718900005333126,2417272.165396710857749,46650,,,4122,REYNARD NR MITCHELL,POS,,,,,,,,OPERATIONAL,,,,
2505675.809499999974,2410020.015496706590056,46651,,,4061,WHITEHORSE NR BARNSBURY,POS,,,,,,,,OPERATIONAL,"FIRE LNK,PELICAN,PUFFIN,TRAM",,,
2506016.71399999969,2409968.612696707248688,46652,,,4062,WHITEHORSE NR PARKSIDE,POS,,,,,,,,OPERATIONAL,TRAM PRI,,,
2507162.392399994190782,2409794.128096704371274,46653,,,4063,WHITEHORSE/BALWYN,INT,,,,,,,,OPERATIONAL,"Bluetooth,RLC,TRAM PRI,VTAG",,,
2507599.855599997565,2409727.150496702175587,46654,,,4064,WHITEHORSE NR BRENBEAL,POS,,,,,,,,OPERATIONAL,TRAM PRI,,,
2505874.085399998351932,2409363.833096704445779,46655,,,4065,MONT ALBERT NR RUBENS,POS,,,,,,,,OPERATIONAL,,,,
2507069.9547,2409186.217696709558368,46656,,,4066,BALWYN/MONT ALBERT,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,RLC",,,
2519998.998699992895126,2408068.557096705771983,46657,,,906,WANTIRNA NR DAISY,POS,,,,,,,,OPERATIONAL,,,,
2520013.284599989652634,2408926.793696701526642,46658,,,907,WANTIRNA NR ELLISON,POS,,,,,,,,OPERATIONAL,,,,
2520724.759899996221066,2411779.325096706859767,46659,,,908,WARRANDYTE NR OBAN/MELVIEW/DICKSON,POS,,,,,,,,OPERATIONAL,,,,
2519250.453799992799759,2410215.148496705107391,46660,,,911,LOUGHNAN/MONTALBO,INT,,,,,,,,OPERATIONAL,,,,
2520737.132099993061274,2411938.782396710477769,46661,,,912,WARRANDYTE NR POWRIE,POS,,,,,,,,OPERATIONAL,,,,
2520016.880499995779246,2410580.277296707965434,46662,,,913,RINGWOOD/LOUGHNANS,INT,,,,,,,,OPERATIONAL,ASB WARN,,,
2521794.421299992129207,2408842.773096703924239,46663,,,914,BEDFORD/DUBLIN,INT,,,,,,,,OPERATIONAL,,,,
2520013.062899990938604,2408797.049396709538996,46664,,,915,WANTIRNA NR KIRK,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2521794.969599991571158,2409189.053896704688668,46665,,,916,DUBLIN/ALEXANDRA,INT,,,,,,,,OPERATIONAL,,,,
2521795.875099996570498,2409706.587296702899039,46666,,,918,DUBLIN/RAILWAY,INT,,,,,,,,OPERATIONAL,RAIL LNK,,,
2540534.100299985613674,2413625.595596708357334,46667,,,822,WARBURTON HWY/ BELL RD / LINK RD,INT,,,,,,,,OPERATIONAL,"Bluetooth,DNCN,FIRE LNK,PTS_S",,,
2526173.319799986667931,2411771.190096706151962,46668,,,632,HULL NR RUSKIN,POS,,,,,,,,OPERATIONAL,,,,
2525734.141199989244342,2412529.590096708387136,46669,,,633,DORSET/LINCOLN (SOUTH),INT,,,,,,,,OPERATIONAL,,,,
2524130.878499989397824,2411081.650796706788242,46670,,,635,MT DANDENONG/BAYSWATER/WICKLOW,INT,,,,,,,,OPERATIONAL,,,,
2524617.608899992890656,2411290.112296707928181,46671,,,636,MT DANDENONG NR ANZAC,POS,,,,,,,,OPERATIONAL,,,,
2524880.831099992152303,2411316.305096707772464,46672,,,637,MT DANDENONG/CIVIC,INT,,,,,,,,OPERATIONAL,,,,
2526085.111299989745021,2411132.956496710889041,46673,,,638,MT DANDENONG NR RUSKIN,POS,,,,,,,,OPERATIONAL,,,,
2527127.861799989826977,2410986.362696706317365,46674,,,639,MT DANDENONG/COLCHESTER,INT,,,,,,,,OPERATIONAL,"Bluetooth,GWTP,PARTFCRT,RADOU",,,
2516369.200999990105629,2397657.654696696437895,46675,,,492,WELLINGTON/JELLS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2515913.714499996509403,2397727.570496699772775,46676,,,493,WELLINGTON/BRANDON PK,INT,,,,,,,,OPERATIONAL,,,,
2516522.911799990106374,2398648.071396700106561,46677,,,498,JELLS/GRANDVIEW,INT,,,,,,,,OPERATIONAL,,,,
2518701.699299992062151,2390097.707096695899963,46678,,,650,CHELTENHAM/FOSTER/THOMAS,INT,,,,,,,,OPERATIONAL,,,,
2518463.495999992825091,2389952.165296694263816,46679,,,651,CHELTENHAM/HAMMOND,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2519375.425999990198761,2390536.161996697075665,46680,,,652,FOSTER NR RUDDUCK,POS,,,,,,,,OPERATIONAL,,,,
2518203.117499993182719,2393700.940096696838737,46681,,,653,GLADSTONE NR GLADSVILLE,POS,,,,,,,,OPERATIONAL,,,,
2518084.96809998806566,2392911.912896692752838,46682,,,654,GLADSTONE NR O'MALLEYS,POS,,,,,,,,OPERATIONAL,,,,
2518337.597799996379763,2389142.05699669662863,46683,,,655,HAMMOND/KIRKHAM,INT,,,,,,,,OPERATIONAL,,,,
2516449.504899996332824,2392709.615096694789827,46684,,,656,HEATHERTON/CHANDLER,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2518017.475199990905821,2392460.419896699488163,46685,,,657,HEATHERTON/GLADSTONE,INT,,,,,,,,OPERATIONAL,"Bluetooth,SRLC",,,
2516877.214599990285933,2394732.969696695916355,46686,,,658,JACKSONS NR JUSTIN,POS,,,,,,,,OPERATIONAL,,,,
2516921.302599988877773,2395933.167096696794033,46687,,,659,POLICE/JACKSONS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2519460.009299993515015,2391096.050996694713831,46688,,,660,STUD RD / HERBERT ST,INT,,,,,,,,OPERATIONAL,MICROCEL,,,
2519880.862799994181842,2393918.333696695044637,46689,,,662,STUD/BRADY,INT,,,,,,,,OPERATIONAL,,,,
2518555.929699995089322,2392378.216296692378819,46690,,,663,HEATHERTON/JAMES,INT,,,,,,,,OPERATIONAL,,,,
2514447.641099993139505,2413687.135896706022322,46691,,,708,BLACKBURN/ANDERSON CREEK,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2508163.207299998495728,2422865.646296713501215,46692,,,3357,MRR/GREENSBOROUGH HWY,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2495031.588000001851469,2407084.505796703509986,46693,,,4724,BAY NR POOL,FLASH PX,,,,,,,,OPERATIONAL,,,,
2495843.484700005035847,2409432.563096703030169,46694,,,2900,SPENCER/LITTLE BOURKE,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2497546.796899998560548,2410178.402796709910035,46695,,,2901,SPRING/LONSDALE,INT,,,,,,,,OPERATIONAL,,,,
2497328.094599999953,2410098.09229670651257,46696,,,2902,EXHIBITION/LONSDALE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2669738.036599941551685,2595494.531596943736076,46697,,,6157,LAWRENCE/HUME ST,INT,,,,,,,,OPERATIONAL,,,,
2435579.232100027147681,2526429.043496824800968,46698,,,6200,MC IVOR/VIEW/MITCHELL,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2435726.043800020590425,2526554.430696825031191,46699,,,6201,PALL MALL (MC IVOR HWY)/WILLIAMSON,INT,,,,,,,,OPERATIONAL,,,,
2435886.636400023940951,2527599.55909682624042,46700,,,6202,ARNOLD NR STEWART,POS,,,,,,,,OPERATIONAL,,,,
2436096.107900025788695,2526888.32709682919085,46701,,,6203,MCCRAE (MIDLAND HWY)/CHAPEL (MCIVOR HWY),INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2489679.077500003855675,2410774.623696706257761,46702,,,2507,PHW/GEELONG,INT,,,,,,,,OPERATIONAL,"Bluetooth,RLC",,,
2488525.236400004476309,2409985.670596708543599,46703,,,2508,PHW/SOMERVILLE/ROBERTS,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,SRLC",,,
2486799.77140000462532,2409358.937996706925333,46704,,,2509,PHW/MILLERS/FRANCIS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2486491.651100006420165,2409278.424996703863144,46705,,,2510,PHW/MCDONALD,INT,,,,,,,,OPERATIONAL,,,,
2485514.250300003681332,2408926.515796703286469,46706,,,2511,PHW/BURGESS/OLD GEELONG,INT,,,,,,,,OPERATIONAL,,,,
2485018.448100006207824,2408751.282496704719961,46707,,,2512,PHW/GRIEVE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2484509.704800008330494,2408539.258696702308953,46708,,,2513,PHW/LITTLE BOUNDARY,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2487743.546800007577986,2410076.46149670612067,46709,,,2514,SOMERVILLE/PARAMOUNT,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2491051.881500002462417,2411415.595896707847714,46710,,,2515,DROOP/DONALD,INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2490793.596500006504357,2411800.439496704377234,46711,,,2516,DROOP NR FOOTSCRAY FIRE,FIRE W/W,,,,,,,,OPERATIONAL,,,,
2491132.810300004668534,2409339.558596706017852,46712,,,2517,WHITEHALL NR HALL,POS,,,,,,,,OPERATIONAL,,,,
2518800.708299994468689,2390687.651296693831682,46713,,,194,PHE/CLOW,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2518834.131099991500378,2390315.184396694414318,46714,,,195,PHE (LONSDALE)/WALKER,INT,,,,,,,,OPERATIONAL,,,,
2519225.425499991048127,2389371.379796695895493,46715,,,198,PHE/FRANKSTON-DANDENONG,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2519676.955499991774559,2389019.357896694913507,46716,,,199,PHE/PLUNKETT,INT,,,,,,,,OPERATIONAL,,,,
2519795.346599997021258,2388941.935696694068611,46717,,,200,PHE/STH GIPPSLAND HWY,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2522611.963799990247935,2411647.035096708219498,46718,,,134,MAROONDAH/KALINDA/BEAUFORT,INT,,,,,,,,OPERATIONAL,,,,
2521022.355799994897097,2411603.891096706967801,46719,,,862,WONGA NR GRAEME,POS,,,,,,,,OPERATIONAL,,,,
2527894.013799992855638,2409158.767096704803407,46720,,,864,CANTERBURY/LIVERPOOL,INT,,,,,,,,OPERATIONAL,,,,
2516572.941299991682172,2407137.848096704110503,46721,,,865,CANTERBURY/ROOKS,INT,,,,,,,,OPERATIONAL,,,,
2523860.857599995099008,2406901.617396703921258,46722,,,777,MOUNTAIN HWY/SCORESBY/BAYSWA,INT,,,,,,,,OPERATIONAL,"Bluetooth,RLC,SRLC",,,
2525262.949199986178428,2407020.039396702311933,46723,,,778,MOUNTAIN HWY/DORSET,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2522829.562599994242191,2403107.978996698744595,46724,,,779,SCORESBY NR APPLEGUM,POS,,,,,,,,OPERATIONAL,,,,
2523614.972299991175532,2405200.183296703733504,46725,,,780,SCORESBY NR VICTORIA,POS,,,,,,,,OPERATIONAL,,,,
2520495.260299995541573,2401314.411896698176861,46726,,,781,STUD/GEORGE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2520575.961599990259856,2397573.561596698127687,46727,,,782,STUD/AVALON,INT,,,,,,,,OPERATIONAL,,,,
2521066.387399991974235,2404423.170496702194214,46728,,,783,STUD/COLEMAN/HAROLD,INT,,,,,,,,OPERATIONAL,,,,
2520490.389899991452694,2396989.615496699698269,46729,,,784,STUD/WELLINGTON,INT,,,,,,,,OPERATIONAL,"Bluetooth,SRLC",,,
2520492.119599990546703,2402655.189296702854335,46730,,,785,STUD/HIGH ST RD,INT,,,,,,,,OPERATIONAL,"Bluetooth,PARTFCRT,SRLC",,,
2520791.615599988494068,2398910.488796699792147,46731,,,786,STUD/KELLETTS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2525902.858299990184605,2400045.114196699112654,46732,,,787,LYSTERFIELD/NAPOLEON/GLENFERN,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2523769.506199992261827,2406224.067196705378592,46733,,,788,SCORESBY/POWER/STATION,INT,,,,,,,,OPERATIONAL,"Bluetooth,RAIL LNK",,,
2521875.854499994311482,2406379.171396704390645,46734,,,790,MOUNTAIN HWY/STUD,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2523327.870499989483505,2406609.774496708065271,46735,,,791,MOUNTAIN HWY/HIGH/VALENTINE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2523712.631599990651011,2405844.645196702331305,46736,,,792,SCORESBY NR ORANGE,POS,,,,,,,,OPERATIONAL,,,,
2520010.618899994064122,2406557.087196703068912,46737,,,793,WANTIRNA NR SELKIRK,POS,,,,,,,,OPERATIONAL,,,,
2522754.338199994992465,2406509.574696706607938,46738,,,794,MOUNTAIN HWY NR VIOLEN,POS,,,,,,,,OPERATIONAL,,,,
2520669.171299993060529,2398147.941196696832776,46739,,,795,STUD/LAKEVIEW/FULHAM,INT,,,,,,,,OPERATIONAL,GWTP,,,
2519316.243199989665,2400029.492096698842943,46740,,,796,FERNTREE GULLY/CARIBBEAN/NYADALE,INT,,,,,,,,OPERATIONAL,MICROCEL,,,
2525018.890899992547929,2401902.580796701833606,46741,,,797,DORSET NR WES,POS,,,,,,,,OPERATIONAL,,,,
2519357.640699991956353,2397166.127096697688103,46742,,,798,WELLINGTON/CORPORATE/JAYDEE,INT,,,,,,,,OPERATIONAL,,,,
2522658.893799989018589,2398627.718096697703004,46743,,,800,KELLETTS/ST LAWRANCE WAY.,INT,,,,,,,,OPERATIONAL,,,,
2527523.058099991176277,2412826.902396708726883,46744,,,810,BRICE NR STATION,POS,,,,,,,,OPERATIONAL,,,,
2527844.655899989884347,2410945.500096706673503,46745,,,811,DURHAM NR ANITA,POS,,,,,,,,OPERATIONAL,,,,
2530655.967499990481883,2415778.807496709749103,46746,,,812,HUTCHINSON/JOHN,INT,,,,,,,,OPERATIONAL,,,,
2530227.314199985936284,2410018.714296707883477,46747,,,814,MT DANDENONG NR LILYDALE-MON,POS,,,,,,,,OPERATIONAL,"Bluetooth,PUFFIN,UPS",,,
2527688.387299988884479,2412559.102396707050502,46748,,,818,HULL NR REAY,POS,,,,,,,,OPERATIONAL,,,,
2529867.570799987297505,2399344.312696699053049,46749,,,919,BURWOOD HWY/GLENFERN,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2529039.16679998813197,2399828.711496701464057,46750,,,920,BURWOOD HWY/MORRIS/MAST GULLY,INT,,,,,,,,OPERATIONAL,"FIRE LNK,PARTFCRT",,,
2535813.237199988216162,2402877.282096701674163,46751,,,922,MAIN NR MT PLEASANT,FLASH PX,,,,,,,,OPERATIONAL,,,,
2514331.807099993340671,2389789.887596697546542,46752,,,923,CHELTENHAM/CORRIGAN,INT,,,,,,,,OPERATIONAL,"Bluetooth,PARTFCRT",,,
2514652.563299994915724,2391974.394296694546938,46753,,,925,CORRIGAN/ATHOL,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2531193.391799990087748,2399086.525796698406339,46754,,,926,MAIN NR TERRYS,POS,,,,,,,,OPERATIONAL,"Bluetooth,PELICAN",,,
2514860.187799994368106,2393261.902496699243784,46755,,,927,CORRIGAN/LIGHTWOOD,INT,,,,,,,,OPERATIONAL,"Bluetooth,SRLC",,,
2515475.908099994995,2392625.118896695785224,46756,,,928,DOUGLAS NR LEONARD,POS,,,,,,,,OPERATIONAL,,,,
2514811.932499993126839,2392958.0845966944471,46757,,,929,HEATHERTON/CORRIGAN,INT,,,,,,,,OPERATIONAL,"Bluetooth,SRLC",,,
2515712.820599997416139,2392819.362296694889665,46758,,,930,HEATHERTON/KELVINSIDE,INT,,,,,,,,OPERATIONAL,,,,
2514368.798499995842576,2390153.780596695840359,46759,,,931,CORRIGAN NR COLLEGE,POS,,,,,,,,OPERATIONAL,,,,
2514746.304699998814613,2392567.276496697217226,46760,,,933,CORRIGAN/NOBLE,INT,,,,,,,,OPERATIONAL,,,,
2514328.961999991908669,2393770.407296693883836,46761,,,934,LIGHTWOOD NR LAWN,POS,,,,,,,,OPERATIONAL,,,,
2512268.634499991778284,2395022.809596697799861,46762,,,936,WESTALL/OSBORNE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2514881.94949999731,2396258.478996695950627,46763,,,937,POLICE NR EDINBURGH,POS,,,,,,,,OPERATIONAL,,,,
2515407.284899995196611,2392865.660496699623764,46764,,,938,HEATHERTON NR MEMORIAL,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2513914.098499996121973,2393101.588296698406339,46765,,,940,HEATHERTON NR COOPER,POS,,,,,,,,OPERATIONAL,,,,
2514537.116599992848933,2391219.715896693058312,46766,,,942,CORRIGAN/KINGSCLERE,INT,,,,,,,,OPERATIONAL,,,,
2512427.594899994321167,2399020.205796699039638,46767,,,363,BLACKBURN/DUERDIN,INT,,,,,,,,OPERATIONAL,"BUS PRI,SB PRI",,,
2490541.0456,2424431.681796720251441,46768,,,2171,BROADMEADOWS DEV/NTH CIRCULAR,INT,,,,,,,,OPERATIONAL,,,,
2492526.736800003331155,2422909.460796713829041,46769,,,2172,WRR/PASCOE VALE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2496353.2886,2423187.89599671214819,46770,,,2173,SYDNEY/WRR,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2489558.720300002023578,2423148.345996716991067,46771,,,2175,MICKLEHAM/GARDEN,INT,,,,,,,,OPERATIONAL,"PARTFCRT,UNMETER",,,
2494413.906800004653633,2420486.294796708971262,46772,,,2176,BOUNDARY/PASCOE/WEST,INT,,,,,,,,OPERATIONAL,,,,
2508750.574099999387,2409551.667096706107259,46773,,,2200,WHITEHORSE/UNION,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,TRAM RSV",,,
2509052.968899997882545,2409504.731296705082059,46774,,,2201,WHITEHORSE NR MARLBOROUGH,POS,,,,,,,,OPERATIONAL,,,,
2509483.007799993734807,2409439.217196704819798,46775,,,2202,MAROONDAH/HIGH,INT,,,,,,,,OPERATIONAL,,,,
2510127.922099995426834,2409341.348696708679199,46776,,,2203,MAROONDAH/ELGAR,INT,,,,,,,,OPERATIONAL,"Bluetooth,SRLC",,,
2510743.017499993555248,2409208.618796702474356,46777,,,2205,MAROONDAH NR MARKET,POS,,,,,,,,OPERATIONAL,,,,
2510898.297199998050928,2409184.777996707707644,46778,,,2206,MAROONDAH/STATION,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,RADOUT,WCH",,,
2511499.899199994746596,2409116.715696705505252,46779,,,2207,MAROONDAH/DORKING,INT,,,,,,,,OPERATIONAL,"ASB WARN,WCHAIR",,,
2510996.095599998254329,2409170.332896701991558,46780,,,2210,MAROONDAH NR WATTS,POS,,,,,,,,OPERATIONAL,,,,
2499073.5947,2403647.152696701698005,46781,,,2297,CARLISLE NR ST KILDA (LIBRARY),POS,,,,,,,,OPERATIONAL,"PUFFIN,TRAM PRI",,,
2497773.048900002613664,2403736.476596699096262,46782,,,2298,JACKA NR LWR ESPLANADE,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2497668.027300002984703,2403927.350396702066064,46783,,,2299,JACKA NTH LWR ESPLANADE,POS,,,,,,,,OPERATIONAL,PUFFIN,,,
2487999.362500004004687,2417881.561096709221601,46784,,,2715,MILLEARA/KEILOR PARK EXTN,INT,,,,,,,,OPERATIONAL,"BUS PRI,Bluetooth,FIRE LNK",,,
2488159.38480000756681,2414470.784396707080305,46785,,,2716,CANNING/MILITARY,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2487984.532300007995218,2417774.773196712136269,46786,,,2717,MILLEARA NR KEILOR FIRE STN,FIRE W/W,,,,,,,,OPERATIONAL,,,,
2488026.493800004478544,2418077.042696710675955,46787,,,2718,MILLEARA/DENNIS/BRADMAN,INT,,,,,,,,OPERATIONAL,,,,
2490260.70030000526458,2416329.37859670817852,46788,,,2719,BUCKLEY/HOFFMANS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2490221.902900009416044,2418316.838896709028631,46789,,,2720,KEILOR/MATTHEWS,INT,,,,,,,,OPERATIONAL,"ASB WARN,TRAM PRI",,,
2483049.299300007056445,2419103.943496715277433,46790,,,2721,TAYLORS/KEILOR DOWNS S/C EAST ENT,INT,,,,,,,,OPERATIONAL,,,,
2483714.559100008103997,2419012.589496711269021,46791,,,2722,GREEN GULLY(ST ALBANS)/SUNSHINE/TAYLORS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2488521.184700001962483,2419127.418196711689234,46792,,,2723,FULLARTON/MOORNA/CALDER FWY,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2487953.49140000808984,2417541.440096709877253,46793,,,2724,MILLEARA/DINAH/STERLING,INT,,,,,,,,OPERATIONAL,,,,
2487836.749200006946921,2416667.713896710425615,46794,,,2726,MILLEARA/BUCKLEY,INT,,,,,,,,OPERATIONAL,"BUS PRI,Bluetooth",,,
2490838.332800003699958,2418015.103496711701155,46795,,,2727,KEILOR NR BIRDWOOD,POS,,,,,,,,OPERATIONAL,TRAM PRI,,,
2480684.610000007785857,2418494.970696715638041,46796,,,2728,KINGS/GILLESPIE,INT,,,,,,,,OPERATIONAL,,,,
2484198.174900009762496,2417120.903296709060669,46797,,,2729,MAIN ROAD EAST/GRANTHAM,INT,,,,,,,,OPERATIONAL,,,,
2486730.062300001271069,2419310.896396713331342,46798,,,2730,CALDER HWY/KEILOR PARK,INT,,,,,,,,OPERATIONAL,"Bluetooth,RAMP SGN",,,
2486757.749400003347546,2419585.291196715086699,46799,,,2731,KEILOR PARK/FULLARTON/HARRICK,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2486739.461200003977865,2419387.711796713992953,46800,,,2732,KEILOR PARK/CALDER FWY I/B ON/OFF,INT,,,,,,,,OPERATIONAL,,,,
2486743.346500007901341,2419495.14999670907855,46801,,,2733,KEILOR PARK/CALDER FWY O/B ON/OFF,INT,,,,,,,,OPERATIONAL,,,,
2483354.461600004229695,2419063.93429671227932,46802,,,2734,ARTHUR/TAYLORS,INT,,,,,,,,OPERATIONAL,,,,
2518679.371699990238994,2394104.243196695111692,46803,,,672,BRADY NR SHALIMAR,FLASH PX,,,,,,,,OPERATIONAL,,,,
2484182.119400007184595,2419233.453396711498499,46804,,,2736,GREEN GULLY(ST ALBANS)/DRISCOLLS,INT,,,,,,,,OPERATIONAL,,,,
2487205.005200004670769,2420302.825796712189913,46805,,,2738,KEILOR PARK/THE LINK,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2503902.499599999748,2402440.054396699182689,46806,,,2740,NORMANBY NR QUEENS/CAULFIELD RACECOURSE,POS,,,,,,,,OPERATIONAL,,,,
2479602.353100009262562,2414670.871496709994972,46807,,,2617,WESTERN HWY NR MARCELLIN,POS,,,,,,,,OPERATIONAL,,,,
2489698.227600005455315,2414612.879196706227958,46808,,,2618,RALEIGH NR WESTS/TRAM CROSSING,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2486380.183300008997321,2412315.291096705012023,46809,,,2619,MONASH/DUKE/SOUTH,INT,,,,,,,,OPERATIONAL,,,,
2486691.123500002082437,2412686.595296708866954,46810,,,2620,CHURCHILL NR DOBSON,POS,,,,,,,,OPERATIONAL,,,,
2485708.07520000403747,2410346.155796705745161,46811,,,2621,MARKET/SOMERVILLE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2483789.566900006961077,2412313.23559670522809,46812,,,2622,GLENGALA NR SIMMIE,POS,,,,,,,,OPERATIONAL,,,,
2489996.75380000192672,2414506.583696709014475,46813,,,2624,ROSAMOND/HIGHPOINT CITY NORTH ENT,INT,,,,,,,,OPERATIONAL,,,,
2489958.573400003835559,2414239.72919671330601,46814,,,2625,ROSAMOND/HIGHPOINT CITY SHOP ENT,INT,,,,,,,,OPERATIONAL,,,,
2491099.613100002519786,2414570.311296708881855,46815,,,2626,RALEIGH/CLYDE,INT,,,,,,,,OPERATIONAL,,,,
2462774.48490001168102,2424058.283296715468168,46816,,,2651,HIGH/O'NEILLS/STATION,INT,,,,,,,,OPERATIONAL,,,,
2464224.852400011848658,2424023.524496715515852,46817,,,2653,HIGH/MELTON VALLEY,INT,,,,,,,,OPERATIONAL,Bluetooth,,,
2461879.926800013519824,2423749.844196716323495,46818,,,2654,COBURNS/SHOP CENTRE ACCESS,INT,,,,,,,,OPERATIONAL,,,,
2478348.186500006355345,2415398.7885967111215,46819,,,2656,WESTERN HWY/WESTWOOD,INT,,,,,,,,OPERATIONAL,,,,
2495970.945500002242625,2411329.39279670920223,46820,,,4456,FLEMINGTON/ROYAL MELB HOSP(NR VILLIERS),INT,,,,,,,,OPERATIONAL,TRAM PRI,,,
2500131.624499999918,2403478.609296700917184,46821,,,2693,BALACLAVA NR EMPRESS,POS,,,,,,,,OPERATIONAL,TRAM PRI,,,
2483994.542000009212643,2411380.565396706573665,46822,,,2700,FAIRBAIRN NR TALINTYRE,POS,,,,,,,,OPERATIONAL,,,,
2485520.3027000031434,2414345.11439670715481,46823,,,2702,WESTMORELAND NR SUFFOLK,POS,,,,,,,,OPERATIONAL,,,,
2486616.391500010620803,2412214.451896707527339,46824,,,2703,SOUTH NR MYAMYN,POS,,,,,,,,OPERATIONAL,,,,
2514392.239099997561425,2413281.022896707989275,46825,,,342,BLACKBURN NR CANOPUS,POS,,,,,,,,OPERATIONAL,,,,
2483273.179300008807331,2415885.848296705633402,46826,,,2705,ST ALBANS/MULHALL,INT,,,,,,,,OPERATIONAL,,,,
2480296.785800009500235,2415641.877296711318195,46827,,,2706,STATION/BILLINGHAM/FURLONG,INT,,,,,,,,OPERATIONAL,"Bluetooth,PARTFCRT",,,
2488813.527100002393126,2413413.767696709372103,46828,,,2707,HAMPSTEAD NR KEITH,POS,,,,,,,,OPERATIONAL,,,,
2490453.649800007231534,2413415.906196705065668,46829,,,2708,RIVER/GORDON,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,
2490924.152400004211813,2411606.799396708607674,46830,,,2505,PHW/DROOP,INT,,,,,,,,OPERATIONAL,"ASB WARN,SRLC,TRAM PRI",,,
2490520.305400005076081,2411336.877096704207361,46831,,,2506,PHW/BARKLY/VICTORIA,INT,,,,,,,,OPERATIONAL,RLC,,,
2477674.081800007261336,2406262.444696702994406,46832,,,1553,Palmers Road/Sedgefield Ave-TRUGANINA,INT,,,,,,,,OPERATIONAL,,,,
2519384.183799988590181,2390600.297396694310009,46833,,,646,STUD/CLOW,INT,,,,,,,,OPERATIONAL,,,,
